outcome,deck1,deck2,level_1,level_2,hitpoint_1,elixir_1,hitpoint_2,elixir_2
True,"['Skeleton Army', 'Valkyrie', 'Rage', 'Balloon', 'Fireball', 'Rocket', 'Mega Knight', 'Minion Horde']","['X-Bow', 'Inferno Tower', 'Goblin Barrel', 'Knight', 'Goblin Gang', 'Mega Knight', 'The Log', 'Princess']","[7, 10, 5, 7, 9, 9, 5, 13]","[6, 8, 7, 10, 10, 4, 3, 3]","[56.0, 1814.0, 0.0, 1155.0, 572.0, 0.0, 0.0, 278.0]",36.0,"[1040.0, 1320.0, 139.0, 1519.0, 265.0, 0.0, 0.0, 0.0]",32.0
False,"['The Log', 'Wizard', 'Minions', 'Zap', 'Mega Knight', 'Hog Rider', 'Skeleton Army', 'Electro Wizard']","['Prince', 'Rage', 'Mega Knight', 'Princess', 'Wizard', 'Magic Archer', 'Skeleton Army', 'Witch']","[2, 8, 9, 11, 4, 9, 4, 2]","[6, 3, 4, 3, 8, 2, 5, 7]","[0.0, 544.0, 190.0, 0.0, 0.0, 1408.0, 0.0, 0.0]",30.0,"[1215.0, 0.0, 0.0, 0.0, 544.0, 0.0, 0.0, 576.0]",34.0
False,"['Mega Knight', 'Inferno Dragon', 'Zap', 'Balloon', 'Valkyrie', 'Bats', 'Miner', 'Guards']","['The Log', 'Wizard', 'Minions', 'Zap', 'Mega Knight', 'Hog Rider', 'Skeleton Army', 'Electro Wizard']","[4, 3, 11, 6, 8, 9, 2, 5]","[3, 9, 12, 12, 2, 10, 6, 3]","[0.0, 0.0, 0.0, 1050.0, 1504.0, 67.0, 0.0, 0.0]",30.0,"[0.0, 598.0, 252.0, 0.0, 0.0, 1544.0, 51.0, 0.0]",30.0
False,"['Mega Knight', 'The Log', 'Hog Rider', 'Musketeer', 'Skeleton Army', 'Fireball', 'Tesla', 'Princess']","['Valkyrie', 'Mega Knight', 'Mirror', 'Goblin Barrel', 'Baby Dragon', 'The Log', 'Goblin Cage', 'Inferno Dragon']","[4, 2, 9, 8, 4, 8, 10, 2]","[9, 4, 5, 7, 7, 3, 9, 3]","[0.0, 0.0, 1408.0, 544.0, 0.0, 520.0, 1048.0, 0.0]",31.0,"[1654.0, 0.0, 0.0, 139.0, 880.0, 0.0, 800.0, 0.0]",28.0
True,"['Mega Knight', 'Inferno Dragon', 'Zap', 'Balloon', 'Valkyrie', 'Bats', 'Miner', 'Guards']","['Valkyrie', 'Goblin Barrel', 'Skeleton Army', 'Inferno Dragon', 'Balloon', 'Barbarian Barrel', 'Freeze', 'Princess']","[4, 3, 11, 6, 8, 9, 2, 5]","[9, 6, 5, 3, 7, 5, 6, 3]","[0.0, 0.0, 0.0, 1050.0, 1504.0, 67.0, 0.0, 0.0]",30.0,"[1654.0, 126.0, 0.0, 0.0, 1155.0, 0.0, 72.0, 0.0]",28.0
True,"['Mega Knight', 'Inferno Dragon', 'Zap', 'Balloon', 'Valkyrie', 'Bats', 'Miner', 'Guards']","['Skeleton Army', 'Dart Goblin', 'Bats', 'Arrows', 'Mega Knight', 'Elixir Golem', 'Dark Prince', 'Witch']","[4, 3, 11, 6, 7, 9, 2, 5]","[6, 8, 10, 12, 4, 8, 6, 8]","[0.0, 0.0, 0.0, 1050.0, 1372.0, 67.0, 0.0, 0.0]",30.0,"[51.0, 196.0, 74.0, 0.0, 0.0, 1280.0, 150.0, 634.0]",30.0
True,"['Mega Knight', 'Inferno Dragon', 'Zap', 'Balloon', 'Valkyrie', 'Bats', 'Miner', 'Guards']","['Graveyard', 'Mega Knight', 'Mini P.E.K.K.A', 'Witch', 'Arrows', 'Freeze', 'Inferno Dragon', 'Archers']","[4, 3, 11, 6, 7, 9, 2, 5]","[2, 3, 7, 5, 10, 5, 2, 9]","[0.0, 0.0, 0.0, 1050.0, 1372.0, 67.0, 0.0, 0.0]",30.0,"[187.0, 0.0, 937.0, 0.0, 0.0, 0.0, 0.0, 252.0]",35.0
True,"['Mega Knight', 'Inferno Dragon', 'Zap', 'Balloon', 'Valkyrie', 'Bats', 'Miner', 'Guards']","['Goblin Barrel', 'P.E.K.K.A', 'Mega Knight', 'Magic Archer', 'Archers', 'Bomber', 'Zap', 'The Log']","[4, 3, 11, 6, 7, 9, 2, 5]","[6, 5, 3, 1, 9, 9, 9, 2]","[0.0, 0.0, 0.0, 1050.0, 1372.0, 67.0, 0.0, 0.0]",30.0,"[126.0, 0.0, 0.0, 0.0, 252.0, 398.0, 0.0, 0.0]",31.0
True,"['Mega Knight', 'Inferno Dragon', 'Zap', 'Balloon', 'Valkyrie', 'Bats', 'Miner', 'Guards']","['Balloon', 'Spear Goblins', 'Mini P.E.K.K.A', 'Zap', 'Ice Wizard', 'Minions', 'Valkyrie', 'Skeleton Army']","[4, 3, 11, 6, 7, 9, 2, 5]","[7, 11, 9, 11, 4, 11, 8, 5]","[0.0, 0.0, 0.0, 1050.0, 1372.0, 67.0, 0.0, 0.0]",30.0,"[1155.0, 133.0, 1129.0, 0.0, 0.0, 230.0, 1504.0, 0.0]",26.0
True,"['Mega Knight', 'Inferno Dragon', 'Zap', 'Balloon', 'Valkyrie', 'Bats', 'Miner', 'Guards']","['Valkyrie', 'Hog Rider', 'Skeleton Army', 'Wizard', 'Ram Rider', 'Bats', 'Arrows', 'Witch']","[4, 3, 11, 6, 7, 9, 2, 5]","[7, 7, 6, 9, 3, 9, 11, 6]","[0.0, 0.0, 0.0, 1050.0, 1372.0, 67.0, 0.0, 0.0]",30.0,"[1372.0, 1168.0, 51.0, 598.0, 0.0, 67.0, 0.0, 524.0]",31.0
False,"['Skeleton Army', 'Valkyrie', 'The Log', 'Goblin Barrel', 'Hog Rider', 'Wizard', 'Witch', 'Electro Wizard']","['Valkyrie', 'Archers', 'The Log', 'Wizard', 'Skeleton Army', 'Goblin Gang', 'Prince', 'Goblin Barrel']","[6, 9, 2, 5, 7, 9, 6, 3]","[8, 11, 1, 9, 5, 9, 6, 5]","[51.0, 1654.0, 0.0, 115.0, 1168.0, 598.0, 524.0, 0.0]",30.0,"[1504.0, 304.0, 0.0, 598.0, 0.0, 240.0, 1215.0, 115.0]",28.0
True,"['Skeleton Army', 'Valkyrie', 'The Log', 'Goblin Barrel', 'Hog Rider', 'Wizard', 'Witch', 'Electro Wizard']","['Skeleton Army', 'Arrows', 'Valkyrie', 'Goblin Barrel', 'Fireball', 'Wizard', 'Mini P.E.K.K.A', 'Witch']","[6, 9, 2, 5, 8, 9, 6, 3]","[6, 11, 8, 6, 8, 10, 8, 6]","[51.0, 1654.0, 0.0, 115.0, 1280.0, 598.0, 524.0, 0.0]",30.0,"[51.0, 0.0, 1504.0, 126.0, 520.0, 656.0, 1027.0, 524.0]",31.0
True,"['Skeleton Army', 'Valkyrie', 'The Log', 'Goblin Barrel', 'Hog Rider', 'Wizard', 'Witch', 'Electro Wizard']","['Cannon', 'Goblin Gang', 'Ice Golem', 'Ice Spirit', 'Princess', 'The Log', 'Goblin Barrel', 'Rocket']","[6, 9, 2, 5, 8, 9, 6, 3]","[9, 9, 7, 8, 2, 2, 5, 7]","[51.0, 1654.0, 0.0, 115.0, 1280.0, 598.0, 524.0, 0.0]",30.0,"[742.0, 240.0, 824.0, 173.0, 0.0, 0.0, 115.0, 0.0]",23.0
False,"['Skeleton Army', 'Valkyrie', 'The Log', 'Goblin Barrel', 'Lumberjack', 'Wizard', 'Witch', 'Electro Wizard']","['Balloon', 'The Log', 'Ice Wizard', 'Lumberjack', 'Poison', 'Goblin Gang', 'Sparky', 'Electro Wizard']","[6, 9, 2, 5, 2, 9, 6, 3]","[8, 2, 2, 3, 5, 12, 2, 2]","[51.0, 1654.0, 0.0, 115.0, 0.0, 598.0, 524.0, 0.0]",30.0,"[1270.0, 0.0, 0.0, 0.0, 0.0, 318.0, 0.0, 0.0]",31.0
False,"['Skeleton Army', 'Valkyrie', 'The Log', 'Goblin Barrel', 'Lumberjack', 'Wizard', 'Witch', 'Electro Wizard']","['Elite Barbarians', 'Executioner', 'Mega Knight', 'Goblin Barrel', 'Zap', 'Goblins', 'Dart Goblin', 'Electro Wizard']","[6, 9, 2, 5, 2, 9, 6, 3]","[9, 5, 2, 4, 11, 11, 9, 3]","[51.0, 1654.0, 0.0, 115.0, 0.0, 598.0, 524.0, 0.0]",30.0,"[970.0, 0.0, 0.0, 105.0, 0.0, 202.0, 216.0, 0.0]",32.0
True,"['Skeleton Army', 'Valkyrie', 'The Log', 'Goblin Barrel', 'Lumberjack', 'Wizard', 'Witch', 'Electro Wizard']","['Mega Knight', 'P.E.K.K.A', 'Magic Archer', 'Inferno Tower', 'Valkyrie', 'Witch', 'The Log', 'Fireball']","[6, 9, 2, 5, 2, 9, 6, 3]","[3, 5, 3, 7, 9, 6, 1, 8]","[51.0, 1654.0, 0.0, 115.0, 0.0, 598.0, 524.0, 0.0]",30.0,"[0.0, 0.0, 0.0, 1204.0, 1654.0, 524.0, 0.0, 520.0]",38.0
False,"['Golem', 'Valkyrie', 'Bats', 'Arrows', 'Archers', 'Tombstone', 'Fireball', 'Witch']","['Dart Goblin', 'Fireball', 'Ram Rider', 'Arrows', 'Goblin Barrel', 'Mini P.E.K.K.A', 'Mega Knight', 'Skeleton Army']","[6, 8, 10, 10, 10, 8, 8, 6]","[8, 7, 4, 9, 7, 8, 2, 5]","[3200.0, 1504.0, 74.0, 0.0, 277.0, 384.0, 520.0, 524.0]",32.0,"[196.0, 474.0, 0.0, 0.0, 139.0, 1027.0, 0.0, 0.0]",32.0
False,"['Golem', 'Valkyrie', 'Bats', 'Arrows', 'Archers', 'Tombstone', 'Fireball', 'Witch']","['Prince', 'Wizard', 'Valkyrie', 'Mini P.E.K.K.A', 'Arrows', 'Lumberjack', 'Balloon', 'Skeleton Army']","[6, 8, 10, 10, 10, 8, 8, 6]","[6, 8, 9, 9, 10, 2, 7, 5]","[3200.0, 1504.0, 74.0, 0.0, 277.0, 384.0, 520.0, 524.0]",32.0,"[1215.0, 544.0, 1654.0, 1129.0, 0.0, 0.0, 1155.0, 0.0]",33.0
True,"['Golem', 'Valkyrie', 'Bats', 'Arrows', 'Archers', 'Tombstone', 'Fireball', 'Witch']","['Elite Barbarians', 'Bomber', 'Wizard', 'Sparky', 'Witch', 'Mini P.E.K.K.A', 'Skeleton Army', 'Mega Knight']","[6, 8, 10, 10, 10, 8, 8, 6]","[12, 10, 8, 3, 5, 9, 5, 3]","[3200.0, 1504.0, 74.0, 0.0, 277.0, 384.0, 520.0, 524.0]",32.0,"[1286.0, 438.0, 544.0, 0.0, 0.0, 1129.0, 0.0, 0.0]",39.0
False,"['Goblin Hut', 'Archers', 'Bats', 'Arrows', 'Witch', 'Valkyrie', 'Wizard', 'Hog Rider']","['Knight', 'Mega Knight', 'Electro Wizard', 'Goblin Barrel', 'Fireball', 'Baby Dragon', 'The Log', 'Dart Goblin']","[7, 10, 10, 10, 6, 8, 6, 7]","[11, 3, 3, 6, 7, 6, 3, 8]","[1073.0, 277.0, 74.0, 0.0, 524.0, 1504.0, 452.0, 1168.0]",31.0,"[1669.0, 0.0, 0.0, 126.0, 474.0, 800.0, 0.0, 196.0]",30.0
True,"['Golem', 'Valkyrie', 'Bats', 'Arrows', 'Archers', 'Tombstone', 'Fireball', 'Witch']","['Magic Archer', 'Sparky', 'Wizard', 'Skeleton Army', 'Barbarians', 'Minion Horde', 'Valkyrie', 'Mini P.E.K.K.A']","[6, 8, 10, 10, 10, 8, 8, 6]","[4, 2, 8, 8, 12, 12, 8, 9]","[3200.0, 1504.0, 74.0, 0.0, 277.0, 384.0, 520.0, 524.0]",32.0,"[0.0, 0.0, 544.0, 61.0, 736.0, 252.0, 1504.0, 1129.0]",36.0
True,"['Golem', 'Valkyrie', 'Bats', 'Arrows', 'Archers', 'Tombstone', 'Fireball', 'Witch']","['P.E.K.K.A', 'Sparky', 'Wizard', 'The Log', 'Mini P.E.K.K.A', 'Inferno Dragon', 'Goblin Barrel', 'Electro Wizard']","[6, 8, 10, 10, 10, 8, 8, 6]","[7, 3, 9, 2, 8, 3, 4, 2]","[3200.0, 1504.0, 74.0, 0.0, 277.0, 384.0, 520.0, 524.0]",32.0,"[2585.0, 0.0, 598.0, 0.0, 1027.0, 0.0, 105.0, 0.0]",35.0
False,"['Golem', 'Valkyrie', 'Bats', 'Arrows', 'Archers', 'Tombstone', 'Fireball', 'Witch']","['Mega Knight', 'Executioner', 'P.E.K.K.A', 'Princess', 'Electro Wizard', 'Valkyrie', 'Minions', 'Zap']","[6, 8, 10, 10, 10, 8, 8, 6]","[2, 6, 6, 3, 2, 9, 11, 13]","[3200.0, 1504.0, 74.0, 0.0, 277.0, 384.0, 520.0, 524.0]",32.0,"[0.0, 722.0, 2350.0, 0.0, 0.0, 1654.0, 230.0, 0.0]",35.0
False,"['Royal Hogs', 'Elixir Golem', 'Mega Minion', 'The Log', 'Cannon', 'Archers', 'Guards', 'Lumberjack']","['Archers', 'Electro Wizard', 'Valkyrie', 'Inferno Dragon', 'Witch', 'The Log', 'Mega Knight', 'Freeze']","[8, 7, 8, 3, 9, 11, 5, 4]","[9, 2, 7, 1, 5, 1, 3, 5]","[632.0, 1168.0, 632.0, 0.0, 742.0, 304.0, 0.0, 0.0]",26.0,"[252.0, 0.0, 1372.0, 0.0, 0.0, 0.0, 0.0, 0.0]",33.0
False,"['Royal Hogs', 'Elixir Golem', 'Mega Minion', 'The Log', 'Cannon', 'Archers', 'Guards', 'Lumberjack']","['Sparky', 'The Log', 'Dart Goblin', 'Baby Dragon', 'Witch', 'Goblin Barrel', 'Skeleton Army', 'Minion Horde']","[8, 7, 8, 3, 9, 11, 5, 4]","[3, 1, 9, 5, 6, 5, 6, 11]","[632.0, 1168.0, 632.0, 0.0, 742.0, 304.0, 0.0, 0.0]",26.0,"[0.0, 0.0, 216.0, 0.0, 524.0, 115.0, 51.0, 230.0]",31.0
False,"['Royal Hogs', 'Elixir Golem', 'Mega Minion', 'The Log', 'Cannon', 'Archers', 'Guards', 'Lumberjack']","['The Log', 'Ice Wizard', 'Balloon', 'Freeze', 'Cannon', 'Wizard', 'Valkyrie', 'Knight']","[8, 7, 8, 3, 9, 11, 5, 4]","[3, 2, 6, 5, 9, 9, 8, 12]","[632.0, 1168.0, 632.0, 0.0, 742.0, 304.0, 0.0, 0.0]",26.0,"[0.0, 0.0, 1050.0, 0.0, 742.0, 598.0, 1504.0, 1832.0]",29.0
True,"['Knight', 'Archers', 'Minions', 'The Log', 'Tesla', 'Baby Dragon', 'Skeleton Army', 'Lumberjack']","['Minion Horde', 'Skeleton Army', 'Goblin Hut', 'Valkyrie', 'Inferno Tower', 'Barbarian Hut', 'Witch', 'Spear Goblins']","[11, 11, 11, 3, 11, 7, 6, 4]","[9, 5, 8, 9, 7, 7, 6, 9]","[1669.0, 304.0, 230.0, 0.0, 1152.0, 880.0, 51.0, 0.0]",26.0,"[190.0, 0.0, 1176.0, 1654.0, 1204.0, 1496.0, 524.0, 110.0]",36.0
True,"['Knight', 'Archers', 'Minions', 'The Log', 'Tesla', 'Baby Dragon', 'Skeleton Army', 'Lumberjack']","['Prince', 'Witch', 'Mega Knight', 'Skeleton Army', 'Balloon', 'Royal Hogs', 'Giant Skeleton', 'Wizard']","[11, 11, 11, 3, 11, 7, 6, 3]","[5, 5, 3, 5, 6, 7, 6, 9]","[1669.0, 304.0, 230.0, 0.0, 1152.0, 880.0, 51.0, 0.0]",26.0,"[0.0, 0.0, 0.0, 0.0, 1050.0, 576.0, 2100.0, 598.0]",41.0
True,"['Knight', 'Archers', 'Minions', 'The Log', 'Tesla', 'Baby Dragon', 'Skeleton Army', 'Lumberjack']","['Wall Breakers', 'Witch', 'Baby Dragon', 'Mini P.E.K.K.A', 'Ram Rider', 'The Log', 'Tombstone', 'Valkyrie']","[11, 11, 11, 3, 11, 7, 6, 3]","[5, 5, 6, 8, 2, 1, 7, 7]","[1669.0, 304.0, 230.0, 0.0, 1152.0, 880.0, 51.0, 0.0]",26.0,"[0.0, 0.0, 800.0, 1027.0, 0.0, 0.0, 350.0, 1372.0]",29.0
False,"['Knight', 'Archers', 'Minions', 'The Log', 'Tesla', 'Baby Dragon', 'Skeleton Army', 'Lumberjack']","['Arrows', 'Skeleton Army', 'Wizard', 'Princess', 'Valkyrie', 'Goblin Hut', 'Goblin Barrel', 'Witch']","[11, 11, 11, 3, 11, 7, 6, 3]","[10, 5, 8, 2, 9, 7, 5, 6]","[1669.0, 304.0, 230.0, 0.0, 1152.0, 880.0, 51.0, 0.0]",26.0,"[0.0, 0.0, 544.0, 0.0, 1654.0, 1073.0, 115.0, 524.0]",31.0
True,"['Knight', 'Archers', 'Minions', 'The Log', 'Tesla', 'Baby Dragon', 'Skeleton Army', 'Lumberjack']","['Hog Rider', 'Mega Knight', 'Inferno Tower', 'Poison', 'Zap', 'Bats', 'Goblin Gang', 'Bandit']","[11, 11, 11, 3, 11, 7, 6, 3]","[9, 3, 8, 7, 12, 12, 12, 2]","[1669.0, 304.0, 230.0, 0.0, 1152.0, 880.0, 51.0, 0.0]",26.0,"[1408.0, 0.0, 1320.0, 496.0, 0.0, 89.0, 318.0, 0.0]",30.0
True,"['Knight', 'Archers', 'Minions', 'The Log', 'Tesla', 'Baby Dragon', 'Skeleton Army', 'Lumberjack']","['The Log', 'Ice Spirit', 'X-Bow', 'Skeletons', 'Fireball', 'Knight', 'Archers', 'Tesla']","[11, 11, 11, 3, 11, 7, 6, 3]","[2, 10, 6, 11, 8, 11, 11, 11]","[1669.0, 304.0, 230.0, 0.0, 1152.0, 880.0, 51.0, 0.0]",26.0,"[0.0, 209.0, 1040.0, 81.0, 520.0, 1669.0, 304.0, 1152.0]",24.0
False,"['Royal Hogs', 'Elixir Golem', 'Mega Minion', 'The Log', 'Cannon', 'Archers', 'Guards', 'Lumberjack']","['Fisherman', 'Skeleton Army', 'Rage', 'Minion Horde', 'Mini P.E.K.K.A', 'Hog Rider', 'The Log', 'Zap']","[8, 7, 8, 3, 9, 11, 5, 3]","[2, 5, 6, 11, 8, 8, 3, 9]","[632.0, 1168.0, 632.0, 0.0, 742.0, 304.0, 0.0, 0.0]",26.0,"[0.0, 0.0, 0.0, 230.0, 1027.0, 1280.0, 0.0, 0.0]",25.0
False,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Wall Breakers', 'Mini P.E.K.K.A', 'Wizard', 'The Log', 'Archers', 'P.E.K.K.A', 'Skeleton Army', 'Musketeer']","[6, 5, 8, 6, 5, 9, 8, 8]","[6, 9, 8, 3, 11, 5, 7, 8]","[524.0, 115.0, 1504.0, 800.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[207.0, 1129.0, 544.0, 0.0, 304.0, 0.0, 56.0, 544.0]",30.0
True,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Dark Prince', 'Bandit', 'Ice Golem', 'Furnace', 'Hog Rider', 'Bats', 'Three Musketeers', 'Zap']","[6, 5, 8, 6, 5, 9, 8, 8]","[5, 2, 8, 8, 8, 10, 7, 10]","[524.0, 115.0, 1504.0, 800.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[0.0, 0.0, 904.0, 912.0, 1280.0, 74.0, 496.0, 0.0]",30.0
True,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Knight', 'Princess', 'Skeleton Army', 'Goblin Barrel', 'Inferno Tower', 'The Log', 'Skeleton Barrel', 'Dart Goblin']","[6, 5, 8, 6, 5, 9, 8, 8]","[10, 3, 5, 5, 8, 2, 9, 8]","[524.0, 115.0, 1504.0, 800.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[1519.0, 0.0, 0.0, 115.0, 1320.0, 0.0, 636.0, 196.0]",25.0
True,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Barbarians', 'Princess', 'Witch', 'Wizard', 'Balloon', 'Skeleton Army', 'The Log', 'Prince']","[6, 5, 8, 6, 5, 9, 8, 8]","[14, 4, 8, 9, 6, 6, 3, 7]","[524.0, 115.0, 1504.0, 800.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[888.0, 0.0, 634.0, 598.0, 1050.0, 51.0, 0.0, 1336.0]",33.0
False,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Mega Knight', 'P.E.K.K.A', 'The Log', 'Inferno Dragon', 'Witch', 'Giant Skeleton', 'Ram Rider', 'Wizard']","[6, 5, 8, 6, 5, 9, 8, 8]","[2, 6, 3, 2, 6, 5, 2, 8]","[524.0, 115.0, 1504.0, 800.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[0.0, 2350.0, 0.0, 0.0, 524.0, 0.0, 0.0, 544.0]",41.0
True,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['The Log', 'Dart Goblin', 'X-Bow', 'Princess', 'Mega Knight', 'Witch', 'Valkyrie', 'Inferno Dragon']","[6, 5, 8, 5, 5, 9, 8, 8]","[3, 8, 4, 2, 2, 5, 6, 2]","[524.0, 115.0, 1504.0, 0.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[0.0, 196.0, 0.0, 0.0, 0.0, 0.0, 1250.0, 0.0]",34.0
True,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Poison', 'Ice Spirit', 'Arrows', 'Archers', 'Inferno Dragon', 'Miner', 'Valkyrie', 'Mortar']","[6, 5, 8, 5, 5, 9, 8, 8]","[5, 9, 9, 10, 2, 2, 7, 9]","[524.0, 115.0, 1504.0, 0.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[0.0, 190.0, 0.0, 277.0, 0.0, 0.0, 1372.0, 1219.0]",26.0
True,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Skeleton Army', 'Valkyrie', 'The Log', 'Mini P.E.K.K.A', 'Electro Wizard', 'Inferno Dragon', 'P.E.K.K.A', 'Cannon']","[6, 5, 8, 5, 5, 9, 8, 8]","[6, 7, 3, 8, 2, 3, 5, 9]","[524.0, 115.0, 1504.0, 0.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[51.0, 1372.0, 0.0, 1027.0, 0.0, 0.0, 0.0, 742.0]",31.0
True,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Mini P.E.K.K.A', 'Mega Knight', 'Valkyrie', 'Baby Dragon', 'Royal Ghost', 'Witch', 'Dark Prince', 'Electro Wizard']","[6, 5, 8, 5, 5, 9, 8, 8]","[9, 2, 8, 5, 2, 6, 7, 3]","[524.0, 115.0, 1504.0, 0.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[1129.0, 0.0, 1504.0, 0.0, 0.0, 524.0, 165.0, 0.0]",35.0
False,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Skeleton Army', 'Electro Wizard', 'Zap', 'Giant Skeleton', 'Hog Rider', 'Miner', 'Goblin Gang', 'Dart Goblin']","[6, 5, 8, 5, 5, 9, 8, 8]","[6, 3, 11, 6, 10, 3, 9, 7]","[524.0, 115.0, 1504.0, 0.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[51.0, 0.0, 0.0, 2100.0, 1544.0, 0.0, 240.0, 179.0]",28.0
True,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Mega Knight', 'Witch', 'Wizard', 'Prince', 'Mini P.E.K.K.A', 'X-Bow', 'Goblin Barrel', 'Inferno Dragon']","[6, 5, 8, 5, 5, 9, 8, 8]","[4, 5, 9, 7, 7, 3, 5, 1]","[524.0, 115.0, 1504.0, 0.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[0.0, 0.0, 598.0, 1336.0, 937.0, 0.0, 115.0, 0.0]",39.0
True,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Dart Goblin', 'Skeletons', 'Ice Spirit', 'Rage', 'Valkyrie', 'Inferno Dragon', 'Mega Knight', 'Inferno Tower']","[6, 5, 8, 5, 5, 9, 8, 8]","[9, 9, 9, 4, 7, 2, 3, 8]","[524.0, 115.0, 1504.0, 0.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[216.0, 67.0, 190.0, 0.0, 1372.0, 0.0, 0.0, 1320.0]",27.0
True,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Skeleton Army', 'Mega Knight', 'Witch', 'Giant Skeleton', 'The Log', 'Electro Wizard', 'Zap', 'Valkyrie']","[6, 5, 8, 5, 5, 9, 8, 8]","[3, 2, 5, 5, 2, 1, 9, 7]","[524.0, 115.0, 1504.0, 0.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1372.0]",33.0
True,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Sparky', 'Fireball', 'Magic Archer', 'The Log', 'Baby Dragon', 'Ice Wizard', 'Witch', 'Mini P.E.K.K.A']","[6, 5, 8, 5, 5, 9, 8, 8]","[3, 8, 2, 2, 6, 2, 7, 10]","[524.0, 115.0, 1504.0, 0.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[0.0, 520.0, 0.0, 0.0, 800.0, 0.0, 576.0, 1239.0]",32.0
True,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Elite Barbarians', 'Musketeer', 'Valkyrie', 'Hog Rider', 'Baby Dragon', 'The Log', 'Arrows', 'Cannon']","[6, 5, 8, 5, 5, 9, 8, 8]","[10, 9, 7, 8, 7, 3, 10, 10]","[524.0, 115.0, 1504.0, 0.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[1067.0, 598.0, 1372.0, 1280.0, 880.0, 0.0, 0.0, 815.0]",30.0
True,"['Witch', 'Goblin Barrel', 'Valkyrie', 'Baby Dragon', 'Skeleton Army', 'Wizard', 'Musketeer', 'Mini P.E.K.K.A']","['Dart Goblin', 'Arrows', 'Elite Barbarians', 'Valkyrie', 'Archers', 'Baby Dragon', 'Bats', 'Skeleton Army']","[6, 5, 8, 5, 5, 9, 8, 8]","[8, 10, 8, 8, 9, 6, 10, 6]","[524.0, 115.0, 1504.0, 0.0, 0.0, 598.0, 544.0, 1027.0]",32.0,"[196.0, 0.0, 883.0, 1504.0, 252.0, 800.0, 74.0, 51.0]",28.0
