type,gameMode,crowns1,startingTrophies2,crowns2,deck1,deck2,avg_cards_level_1,avg_cards_level_2,avg_cards_level_diff,crowns_won,2_won
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,4320.0,1,"['Skeletons', 'Skeleton Barrel', 'The Log', 'Valkyrie', 'Firecracker', 'Prince', 'Tesla', 'Zap']","['Mini P.E.K.K.A', 'Sparky', 'Witch', 'Balloon', 'Goblin Barrel', 'Skeleton Army', 'The Log', 'Valkyrie']",9.5,9.875,0.375,-2,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,4276.0,0,"['Skeletons', 'Skeleton Barrel', 'The Log', 'Valkyrie', 'Firecracker', 'Prince', 'Tesla', 'Zap']","['Archers', 'Dark Prince', 'Zap', 'Royal Ghost', 'Bomb Tower', 'Fireball', 'Skeleton Army', 'Wall Breakers']",9.375,10.0,0.625,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,4235.0,0,"['Skeletons', 'Skeleton Barrel', 'The Log', 'Valkyrie', 'Firecracker', 'Prince', 'Tesla', 'Zap']","['Magic Archer', 'Witch', 'Electro Dragon', 'Mini P.E.K.K.A', 'Fisherman', 'Mega Knight', 'Rage', 'Balloon']",9.375,9.75,0.375,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,4632.0,0,"['Witch', 'Valkyrie', 'Fireball', 'P.E.K.K.A', 'The Log', 'Minion Horde', 'Princess', 'Goblin Barrel']","['Elite Barbarians', 'P.E.K.K.A', 'Skeleton Army', 'Wall Breakers', 'Lightning', 'Baby Dragon', 'Valkyrie', 'Arrows']",10.625,10.125,-0.5,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,4631.0,0,"['Witch', 'Valkyrie', 'Fireball', 'P.E.K.K.A', 'The Log', 'Minion Horde', 'Princess', 'Goblin Barrel']","['Lumberjack', 'Miner', 'Royal Giant', 'The Log', 'Phoenix', 'Witch', 'Inferno Tower', 'Electro Wizard']",10.625,10.25,-0.375,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,4612.0,1,"['Witch', 'Valkyrie', 'Fireball', 'P.E.K.K.A', 'The Log', 'Minion Horde', 'Princess', 'Goblin Barrel']","['Barbarians', 'Royal Hogs', 'Baby Dragon', 'Wizard', 'Minions', 'Miner', 'Mini P.E.K.K.A', 'Skeleton Army']",10.625,11.375,0.75,-2,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,4616.0,0,"['Witch', 'Valkyrie', 'Fireball', 'P.E.K.K.A', 'The Log', 'Minion Horde', 'Princess', 'Goblin Barrel']","['Inferno Dragon', 'Princess', 'Skeleton Army', 'Bandit', 'Witch', 'Goblin Hut', 'Mega Knight', 'The Log']",10.5,10.125,-0.375,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,4633.0,0,"['Witch', 'Valkyrie', 'Fireball', 'P.E.K.K.A', 'The Log', 'Minion Horde', 'Princess', 'Goblin Barrel']","['Witch', 'The Log', 'Balloon', 'Wizard', 'Executioner', 'Valkyrie', 'Electro Wizard', 'Lumberjack']",10.5,10.5,0.0,-3,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,4924.0,3,"['Wizard', 'Witch', 'Cannon', 'Skeleton Barrel', 'Sparky', 'Mega Knight', 'Skeleton Army', 'Goblin Barrel']","['Mega Knight', 'Freeze', 'Princess', 'Sparky', 'Witch', 'Skeleton Army', 'Wizard', 'Electro Wizard']",10.875,11.0,0.125,3,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",3,4926.0,1,"['Wizard', 'Witch', 'Cannon', 'Skeleton Barrel', 'Sparky', 'Mega Knight', 'Skeleton Army', 'Goblin Barrel']","['Ram Rider', 'Witch', 'Barbarians', 'Wizard', 'Rocket', 'Prince', 'Mega Knight', 'Valkyrie']",10.875,10.625,-0.25,-2,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,4847.0,0,"['Wizard', 'Witch', 'Cannon', 'Skeleton Barrel', 'Sparky', 'Mega Knight', 'Skeleton Army', 'Goblin Barrel']","['Dart Goblin', 'Archers', 'Witch', 'Lumberjack', 'Fireball', 'Giant', 'Zap', 'Mini P.E.K.K.A']",10.875,10.0,-0.875,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,4209.0,0,"['Valkyrie', 'Firecracker', 'Zap', 'Wall Breakers', 'Skeleton Army', 'Skeleton Barrel', 'Tesla', 'Prince']","['Arrows', 'Inferno Dragon', 'Minion Horde', 'Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Witch', 'Executioner']",9.25,9.625,0.375,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,4200.0,0,"['Valkyrie', 'Firecracker', 'Zap', 'Wall Breakers', 'Skeleton Army', 'Skeleton Barrel', 'Tesla', 'Prince']","['Furnace', 'Royal Giant', 'Barbarian Barrel', 'Guards', 'Electro Wizard', 'Mega Minion', 'Lightning', 'Royal Ghost']",9.25,9.625,0.375,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,4143.0,0,"['Valkyrie', 'Firecracker', 'Zap', 'Wall Breakers', 'Skeleton Army', 'Skeleton Barrel', 'Tesla', 'Prince']","['Freeze', 'The Log', 'Skeleton Army', 'Princess', 'Mega Knight', 'Wall Breakers', 'Electro Wizard', 'Wizard']",9.25,9.75,0.5,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,4113.0,0,"['Valkyrie', 'Firecracker', 'Zap', 'Wall Breakers', 'Skeleton Army', 'Skeleton Barrel', 'Tesla', 'Prince']","['Valkyrie', 'Princess', 'Goblin Gang', 'Rocket', 'The Log', 'Inferno Tower', 'Goblin Barrel', 'Ice Spirit']",9.25,9.0,-0.25,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,4105.0,0,"['Valkyrie', 'Firecracker', 'Zap', 'Wall Breakers', 'Skeleton Army', 'Skeleton Barrel', 'Tesla', 'Prince']","['The Log', 'Zap', 'Barbarians', 'Mega Minion', 'Fireball', 'Prince', 'Wizard', 'Giant']",9.125,10.125,1.0,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,4071.0,0,"['Valkyrie', 'Firecracker', 'Zap', 'Wall Breakers', 'Skeleton Army', 'Skeleton Barrel', 'Tesla', 'Prince']","['Balloon', 'Mega Knight', 'Inferno Dragon', 'Skeleton Army', 'Wizard', 'Bats', 'Arrows', 'Freeze']",9.125,10.0,0.875,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,4087.0,1,"['Valkyrie', 'Bats', 'Zap', 'Wall Breakers', 'Skeleton Army', 'Skeleton Barrel', 'Tesla', 'Prince']","['Ice Wizard', 'Electro Wizard', 'Cannon', 'Mega Knight', 'Fireball', 'Ice Spirit', 'The Log', 'Witch']",9.125,10.125,1.0,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,4046.0,0,"['Valkyrie', 'Bats', 'Zap', 'Wall Breakers', 'Skeleton Army', 'Skeleton Barrel', 'Tesla', 'Prince']","['Skeleton Army', 'Valkyrie', 'Wizard', 'Baby Dragon', 'Witch', 'Barbarians', 'Goblin Barrel', 'Mega Knight']",9.125,10.0,0.875,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,4023.0,0,"['Valkyrie', 'Bats', 'Zap', 'Wall Breakers', 'Skeleton Army', 'Skeleton Barrel', 'Tesla', 'Prince']","['Witch', 'Skeleton Army', 'Mini P.E.K.K.A', 'Inferno Dragon', 'Electro Wizard', 'Mega Knight', 'Goblin Barrel', 'The Log']",9.125,10.0,0.875,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3805.0,0,"['Valkyrie', 'Dart Goblin', 'The Log', 'Skeleton Barrel', 'Zap', 'Bomber', 'Prince', 'Skeletons']","['Mini P.E.K.K.A', 'Fireball', 'Firecracker', 'Dark Prince', 'Cannon', 'X-Bow', 'Zappies', 'The Log']",9.25,6.75,-2.5,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3757.0,1,"['Valkyrie', 'Dart Goblin', 'The Log', 'Skeleton Barrel', 'Zap', 'Bomber', 'Prince', 'Skeletons']","['Sparky', 'Mega Knight', 'Freeze', 'Ice Wizard', 'The Log', 'Skeleton Army', 'P.E.K.K.A', 'Inferno Tower']",9.25,9.875,0.625,-2,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3758.0,0,"['Valkyrie', 'Dart Goblin', 'The Log', 'Skeleton Barrel', 'Zap', 'Bomber', 'Prince', 'Skeletons']","['Barbarian Barrel', 'Barbarians', 'Skeleton Army', 'Baby Dragon', 'Wizard', 'Minion Horde', 'Witch', 'Battle Ram']",9.25,9.75,0.5,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3729.0,0,"['Valkyrie', 'Dart Goblin', 'The Log', 'Skeleton Barrel', 'Zap', 'Bomber', 'Prince', 'Skeletons']","['Wizard', 'Barbarians', 'Goblin Barrel', 'Baby Dragon', 'Witch', 'Mega Knight', 'Rocket', 'Sparky']",9.25,10.0,0.75,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3701.0,1,"['Valkyrie', 'Dart Goblin', 'The Log', 'Skeleton Barrel', 'Zap', 'Bomber', 'Prince', 'Skeletons']","['Goblin Barrel', 'Skeleton Army', 'The Log', 'Musketeer', 'Wizard', 'Mega Knight', 'Hog Rider', 'Valkyrie']",9.25,10.25,1.0,-2,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3633.0,0,"['Valkyrie', 'Dart Goblin', 'The Log', 'Skeleton Barrel', 'Zap', 'Bomber', 'Prince', 'Skeletons']","['Furnace', 'Tombstone', 'Inferno Tower', 'Mortar', 'Goblin Hut', 'Cannon', 'Tesla', 'Bomb Tower']",9.25,9.25,0.0,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,3628.0,1,"['Valkyrie', 'Dart Goblin', 'The Log', 'Skeleton Barrel', 'Zap', 'Bomber', 'Prince', 'Skeletons']","['Minions', 'Wizard', 'The Log', 'Skeleton Army', 'Mega Knight', 'Baby Dragon', 'Goblin Barrel', 'Valkyrie']",9.25,10.0,0.75,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3610.0,0,"['Valkyrie', 'Dart Goblin', 'The Log', 'Skeleton Barrel', 'Zap', 'Bomber', 'Prince', 'Skeletons']","['Goblin Barrel', 'Valkyrie', 'Zap', 'Wizard', 'Guards', 'Witch', 'Skeleton Army', 'Inferno Tower']",9.25,9.0,-0.25,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3563.0,0,"['Valkyrie', 'Dart Goblin', 'The Log', 'Skeleton Barrel', 'Zap', 'Bomber', 'Prince', 'Skeletons']","['Wizard', 'Zap', 'Barbarians', 'Witch', 'Spear Goblins', 'Baby Dragon', 'Bomber', 'Hog Rider']",9.25,9.75,0.5,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3536.0,0,"['Valkyrie', 'Dart Goblin', 'The Log', 'Skeleton Barrel', 'Zap', 'Bomber', 'Prince', 'Skeletons']","['Hog Rider', 'Musketeer', 'Zap', 'Archers', 'Valkyrie', 'Goblin Barrel', 'Skeleton Army', 'Tombstone']",9.25,8.75,-0.5,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3487.0,0,"['Valkyrie', 'Dart Goblin', 'The Log', 'Skeleton Barrel', 'Zap', 'Bomber', 'Prince', 'Skeletons']","['Musketeer', 'Wizard', 'Balloon', 'Witch', 'Zap', 'Inferno Dragon', 'Baby Dragon', 'Skeleton Army']",9.25,8.375,-0.875,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3510.0,0,"['Valkyrie', 'Dart Goblin', 'The Log', 'Skeleton Barrel', 'Zap', 'Bomber', 'Prince', 'Skeletons']","['Witch', 'Baby Dragon', 'Goblin Barrel', 'Fireball', 'Hog Rider', 'Barbarians', 'Sparky', 'Barbarian Barrel']",9.25,9.25,0.0,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3460.0,1,"['Valkyrie', 'Dart Goblin', 'The Log', 'Skeleton Barrel', 'Zap', 'Bomber', 'Prince', 'Skeletons']","['The Log', 'Miner', 'Mega Knight', 'Princess', 'Mini P.E.K.K.A', 'Musketeer', 'Skeleton Army', 'Hunter']",9.25,9.875,0.625,-2,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,3431.0,1,"['Valkyrie', 'Musketeer', 'The Log', 'Skeleton Barrel', 'Zap', 'Bomber', 'Prince', 'Skeletons']","['Witch', 'Guards', 'Giant Snowball', 'Wizard', 'Royal Hogs', 'Musketeer', 'Bomber', 'Dark Prince']",9.125,9.25,0.125,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,4200.0,1,"['Skeleton Barrel', 'Skeleton Army', 'Mirror', 'Prince', 'Firecracker', 'Zap', 'Valkyrie', 'Skeletons']","['Zap', 'Skeleton Barrel', 'Goblin Gang', 'Inferno Dragon', 'Mega Knight', 'Miner', 'Bats', 'Spear Goblins']",9.5,9.5,0.0,-2,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,4144.0,0,"['Skeleton Barrel', 'Skeleton Army', 'Mirror', 'Prince', 'Firecracker', 'Zap', 'Valkyrie', 'Skeletons']","['The Log', 'Musketeer', 'Ice Spirit', 'Skeletons', 'Hog Rider', 'Ice Golem', 'Cannon', 'Fireball']",9.5,10.0,0.5,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,4088.0,0,"['Skeleton Barrel', 'Skeleton Army', 'Mirror', 'Prince', 'Firecracker', 'Zap', 'Valkyrie', 'Skeletons']","['Balloon', 'Witch', 'Electro Wizard', 'Skeleton Army', 'Mortar', 'Valkyrie', 'Goblin Barrel', 'The Log']",9.5,9.875,0.375,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,4055.0,0,"['Skeleton Barrel', 'Skeleton Army', 'Mirror', 'Prince', 'Firecracker', 'Zap', 'Valkyrie', 'Skeletons']","['Knight', 'Miner', 'Archers', 'Bomb Tower', 'Wall Breakers', 'Goblins', 'The Log', 'Poison']",9.5,10.0,0.5,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,4037.0,0,"['Skeleton Barrel', 'Dart Goblin', 'Mirror', 'Prince', 'Zap', 'Firecracker', 'Valkyrie', 'Skeletons']","['Musketeer', 'Tombstone', 'Valkyrie', 'Rocket', 'Minions', 'Goblin Hut', 'Archers', 'Spear Goblins']",9.5,10.0,0.5,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,4068.0,0,"['Skeleton Barrel', 'Dart Goblin', 'Mirror', 'Prince', 'Zap', 'Firecracker', 'Valkyrie', 'Skeletons']","['Sparky', 'Witch', 'Dark Prince', 'Skeleton Army', 'Goblin Barrel', 'Wizard', 'Bats', 'Zap']",9.5,9.375,-0.125,-2,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3992.0,0,"['Skeleton Barrel', 'Miner', 'Mirror', 'Prince', 'Zap', 'Firecracker', 'Valkyrie', 'Skeletons']","['Witch', 'Wizard', 'Valkyrie', 'Goblin Barrel', 'Hog Rider', 'Electro Wizard', 'Mega Knight', 'Arrows']",9.625,8.75,-0.875,-3,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",3,3938.0,1,"['Skeleton Barrel', 'Miner', 'Mirror', 'Prince', 'Zap', 'Firecracker', 'Valkyrie', 'Skeletons']","['Witch', 'Spear Goblins', 'Minions', 'Arrows', 'Wizard', 'P.E.K.K.A', 'Skeleton Army', 'Freeze']",9.625,9.75,0.125,-2,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",3,3948.0,0,"['Skeleton Barrel', 'Miner', 'Mirror', 'Prince', 'Zap', 'Firecracker', 'Valkyrie', 'Skeletons']","['Mini P.E.K.K.A', 'Wizard', 'Goblin Barrel', 'The Log', 'Valkyrie', 'Skeleton Army', 'Witch', 'Prince']",9.625,10.0,0.375,-3,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",3,3947.0,0,"['Skeleton Barrel', 'Miner', 'Mirror', 'Prince', 'Zap', 'Firecracker', 'Valkyrie', 'Skeletons']","['Witch', 'Valkyrie', 'Prince', 'Skeleton Army', 'Knight', 'Wizard', 'Hog Rider', 'Goblin Barrel']",9.625,9.75,0.125,-3,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",3,3858.0,0,"['Skeleton Barrel', 'Miner', 'Mirror', 'Prince', 'Zap', 'Firecracker', 'Valkyrie', 'Skeletons']","['Barbarian Barrel', 'Prince', 'Skeleton Army', 'Dart Goblin', 'Ram Rider', 'Hog Rider', 'Fireball', 'X-Bow']",9.625,9.375,-0.25,-3,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,3859.0,0,"['Skeleton Barrel', 'Miner', 'Mirror', 'Prince', 'Zap', 'Firecracker', 'Valkyrie', 'Skeletons']","['The Log', 'Arrows', 'Goblin Barrel', 'Inferno Tower', 'Baby Dragon', 'Witch', 'Valkyrie', 'Dart Goblin']",9.625,10.375,0.75,-1,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",3,3829.0,0,"['Skeleton Barrel', 'Miner', 'Mirror', 'Prince', 'Zap', 'Firecracker', 'Valkyrie', 'Skeletons']","['Furnace', 'X-Bow', 'Inferno Tower', 'Mortar', 'Goblin Hut', 'Cannon', 'Tesla', 'Bomb Tower']",9.625,9.875,0.25,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3961.0,1,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Witch', 'Princess', 'Mini P.E.K.K.A', 'Dark Prince', 'Skeleton Army', 'Fireball', 'Baby Dragon', 'Mega Knight']",10.125,10.125,0.0,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3952.0,0,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Skeleton Barrel', 'Royal Ghost', 'Bats', 'Wizard', 'Goblin Gang', 'Royal Giant', 'Inferno Dragon', 'Princess']",10.125,10.0,-0.125,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3958.0,1,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Skeleton Army', 'Arrows', 'Lightning', 'Bomb Tower', 'Archers', 'Mini P.E.K.K.A', 'Ram Rider', 'Mega Knight']",10.125,8.75,-1.375,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3949.0,0,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Valkyrie', 'Minion Horde', 'Wizard', 'Royal Recruits', 'Bats', 'Barbarians', 'Rage', 'Minions']",10.125,10.5,0.375,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3919.0,0,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Skeleton Army', 'Cannon', 'Bomber', 'Skeleton Dragons', 'Witch', 'Firecracker', 'Hog Rider', 'Giant Skeleton']",10.125,10.625,0.5,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3926.0,2,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Valkyrie', 'Wizard', 'Barbarians', 'Witch', 'Baby Dragon', 'Ram Rider', 'Mini P.E.K.K.A', 'Skeleton Army']",10.125,10.25,0.125,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,3897.0,1,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Bomb Tower', 'Wizard', 'Firecracker', 'Giant Skeleton', 'Bats', 'Ram Rider', 'Goblin Barrel', 'Ice Spirit']",10.125,9.875,-0.25,-1,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,3949.0,2,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Valkyrie', 'Bats', 'Balloon', 'Royal Hogs', 'Baby Dragon', 'Goblin Barrel', 'The Log', 'Mega Knight']",10.125,10.75,0.625,1,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,3937.0,3,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Bats', 'Bomber', 'The Log', 'Witch', 'Tombstone', 'Electro Giant', 'Mega Knight', 'Skeleton Army']",10.125,9.625,-0.5,3,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,4004.0,1,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Knight', 'Firecracker', 'Baby Dragon', 'Arrows', 'Miner', 'Witch', 'Goblin Gang', 'Musketeer']",10.125,10.125,0.0,1,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,4039.0,1,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Skeleton Army', 'The Log', 'Spear Goblins', 'Musketeer', 'Prince', 'Miner', 'Goblins', 'Baby Dragon']",10.125,11.125,1.0,1,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,4031.0,2,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Mini P.E.K.K.A', 'Fire Spirit', 'The Log', 'Inferno Dragon', 'Battle Ram', 'Skeleton Army', 'Valkyrie', 'Goblins']",10.125,10.375,0.25,2,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,4129.0,1,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Archers', 'Giant', 'Arrows', 'Skeleton Army', 'Bomber', 'Wizard', 'Goblin Barrel', 'Barbarians']",10.125,9.75,-0.375,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,4108.0,3,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Giant', 'Skeleton Army', 'Princess', 'Valkyrie', 'Wizard', 'Mega Knight', 'Witch', 'Inferno Dragon']",10.125,10.625,0.5,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,4079.0,0,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Barbarians', 'Musketeer', 'Dart Goblin', 'Goblin Barrel', 'Skeleton Army', 'Princess', 'Witch', 'Battle Healer']",10.0,9.875,-0.125,-2,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,4076.0,0,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Musketeer', 'Mega Knight', 'Witch', 'Wizard', 'Freeze', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard']",10.0,10.0,0.0,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,4040.0,0,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Dart Goblin', 'Inferno Tower', 'Bats', 'X-Bow', 'Ice Spirit', 'Phoenix', 'Princess', 'The Log']",10.0,10.0,0.0,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,4066.0,1,"['Wizard', 'The Log', 'Hog Rider', 'Valkyrie', 'Prince', 'Minions', 'Royal Hogs', 'Poison']","['Witch', 'Skeleton Army', 'Baby Dragon', 'The Log', 'Mega Knight', 'Hog Rider', 'Mini P.E.K.K.A', 'Tombstone']",10.0,9.875,-0.125,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,4202.0,0,"['Valkyrie', 'Zap', 'Musketeer', 'Prince', 'Skeletons', 'The Log', 'Barbarian Barrel', 'Bomber']","['Zap', 'Lumberjack', 'Hunter', 'Bomber', 'Princess', 'Electro Wizard', 'Fisherman', 'P.E.K.K.A']",9.375,10.125,0.75,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,4167.0,0,"['Valkyrie', 'Zap', 'Musketeer', 'Prince', 'Skeletons', 'The Log', 'Barbarian Barrel', 'Bomber']","['Wizard', 'Mega Knight', 'Skeleton Army', 'Witch', 'Goblin Barrel', 'Dark Prince', 'Valkyrie', 'Sparky']",9.25,9.75,0.5,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,4136.0,0,"['Valkyrie', 'Zap', 'Musketeer', 'Prince', 'Skeletons', 'The Log', 'Barbarian Barrel', 'Bomber']","['Skeleton Army', 'Witch', 'Valkyrie', 'Goblin Barrel', 'Cannon', 'Mini P.E.K.K.A', 'The Log', 'Mega Knight']",9.25,10.0,0.75,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,4122.0,1,"['Valkyrie', 'Zap', 'Musketeer', 'Prince', 'Skeletons', 'The Log', 'Barbarian Barrel', 'Bomber']","['The Log', 'Ice Spirit', 'X-Bow', 'Skeletons', 'Fireball', 'Knight', 'Archers', 'Tesla']",9.25,10.625,1.375,-2,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,4101.0,0,"['Valkyrie', 'Zap', 'Musketeer', 'Prince', 'Skeletons', 'The Log', 'Barbarian Barrel', 'Bomber']","['Ram Rider', 'Prince', 'Goblin Barrel', 'Barbarians', 'Earthquake', 'Skeleton Army', 'Wizard', 'Hog Rider']",9.25,9.875,0.625,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,4053.0,0,"['Valkyrie', 'Zap', 'Musketeer', 'Prince', 'Skeletons', 'The Log', 'Barbarian Barrel', 'Bomber']","['Minion Horde', 'Valkyrie', 'Princess', 'Hog Rider', 'Witch', 'Hunter', 'Wizard', 'Mega Knight']",9.25,10.125,0.875,-2,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,4016.0,0,"['Valkyrie', 'Zap', 'Musketeer', 'Prince', 'Skeletons', 'The Log', 'Barbarian Barrel', 'Bomber']","['Goblin Barrel', 'Skeleton Army', 'The Log', 'Cannon', 'Elite Barbarians', 'Valkyrie', 'Electro Wizard', 'Bats']",9.25,10.25,1.0,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,3985.0,0,"['Valkyrie', 'Zap', 'Musketeer', 'Prince', 'Skeletons', 'The Log', 'Barbarian Barrel', 'Bomber']","['Mini P.E.K.K.A', 'Baby Dragon', 'Valkyrie', 'Wizard', 'Zap', 'Balloon', 'Freeze', 'Prince']",9.25,9.5,0.25,-3,0
